1.794,2.399,0.902,-0.703,-0.159,-0.144,-0.564,-2.680,-2.627,1.242,2.092,-4.789,-1.701,-0.579,1.180,-0.660,0.260,2.397,-1.756,0.000
-0.219,-2.403,-2.985,3.797,2.191,-0.548,-0.805,-0.724,-0.277,3.259,-0.908,2.510,1.403,-0.522,1.134,-1.135,3.592,-2.440,2.077,1.000
2.835,-1.103,-0.612,1.446,0.902,-2.986,1.607,2.894,-4.665,-2.832,-1.022,-3.225,4.100,-0.029,5.545,-0.812,2.196,-0.329,2.748,1.000
-0.347,1.177,-0.808,1.185,-2.240,-0.525,-2.777,-0.149,-0.526,0.038,-2.568,0.333,0.524,-2.146,0.617,2.444,1.244,-1.311,2.202,0.000
3.404,-2.842,-2.196,2.901,-4.190,-3.859,-2.000,-4.596,2.902,-2.006,1.389,0.111,-3.510,4.094,2.776,-2.069,1.839,2.121,4.048,0.000
3.224,1.244,-0.230,1.849,-2.286,-1.977,-1.278,-2.233,-2.223,-2.778,4.161,-2.345,-5.438,2.363,1.910,0.882,2.079,7.948,0.726,0.000
5.803,-5.222,-0.559,2.513,0.347,-2.892,-0.511,-1.386,-0.480,3.469,3.012,0.650,0.420,-1.752,-0.410,0.648,1.020,1.416,-2.665,1.000
3.036,0.890,0.048,-0.916,1.275,4.803,-0.524,-0.087,2.843,3.310,-3.377,3.693,-3.679,0.463,1.504,-1.027,1.133,-1.864,0.925,1.000
6.584,0.648,-0.869,1.011,-1.012,-0.916,4.303,-2.994,2.498,-1.237,6.524,3.808,-2.541,4.100,0.633,-1.838,3.732,0.187,4.106,0.000
2.160,2.711,-1.807,5.328,-5.639,-3.012,-4.929,-0.714,-1.682,0.787,-3.245,-0.179,0.917,4.484,2.223,-1.877,5.089,3.248,-0.529,0.000
3.009,3.017,0.074,-1.419,-0.489,-3.062,0.587,-2.616,-0.711,0.658,-1.269,-0.060,-4.372,0.646,4.974,0.054,0.592,4.164,1.692,0.000
4.236,-2.620,1.415,1.379,-0.254,-0.237,-1.302,-2.420,0.386,0.159,-1.186,0.932,-3.246,-2.668,2.346,-0.239,-0.501,0.728,-0.002,0.000
2.384,-0.616,-0.239,2.471,3.799,-1.025,0.178,4.713,-2.370,-4.616,0.416,3.416,-4.855,1.516,-2.600,3.679,-1.311,0.255,-0.201,0.000
2.798,-3.300,-1.739,-5.841,5.575,-2.157,-1.451,0.378,-0.065,-1.206,4.555,-0.088,-1.656,-0.803,3.227,4.623,-2.189,1.413,-0.426,1.000
1.088,0.839,-1.718,-0.198,3.420,-0.701,1.901,0.078,1.594,-2.142,3.961,-2.456,1.333,3.436,-0.016,4.078,1.580,-2.185,7.680,1.000
-0.541,-0.091,-0.429,-1.353,2.731,-1.487,-0.726,1.384,-0.690,-3.670,-0.821,0.760,-2.155,-1.406,-0.550,0.384,-2.338,1.720,0.228,0.000
4.104,-2.278,-1.892,-3.280,3.535,0.487,0.300,0.767,-4.539,0.769,-0.990,1.179,0.771,0.742,0.959,-0.796,1.694,-2.028,-3.540,1.000
-2.278,3.048,-4.025,2.222,0.966,-2.916,-3.067,-0.250,1.242,3.048,-3.396,-1.027,-0.982,-1.516,5.767,-2.019,0.109,-0.771,0.369,0.000
3.959,1.888,-0.534,4.345,-2.222,-3.995,-1.212,0.791,-3.814,2.543,0.809,-2.103,-2.235,4.240,2.649,-4.243,8.826,4.806,-3.443,1.000
-0.940,-0.039,1.923,-2.621,4.440,-3.840,0.023,-3.462,1.539,-4.527,-0.195,0.465,0.094,-3.088,-0.136,0.488,-0.385,-1.971,1.462,0.000
3.693,2.178,-1.040,2.394,0.837,-5.147,0.330,-0.276,-3.088,-1.276,-1.670,-4.239,-3.472,1.233,1.213,-4.545,5.141,3.712,2.560,0.000
1.099,0.945,-2.098,0.359,2.830,-4.630,2.354,-1.118,-3.316,-1.593,-1.093,1.869,3.062,-3.927,-1.892,-0.625,0.865,-1.710,-5.131,1.000
7.047,0.106,-1.900,-0.349,-1.965,-1.099,1.140,3.539,1.063,3.852,-0.213,0.855,1.712,-2.754,-0.354,-2.881,-0.888,-0.284,-0.839,1.000
0.719,-3.434,-4.384,-1.049,3.266,-2.014,1.182,1.653,-2.014,2.311,1.537,-4.110,-0.043,1.259,0.021,7.970,0.995,-0.238,-2.319,1.000
-1.174,3.047,0.740,-1.866,0.172,-0.099,-2.790,2.351,3.613,0.882,6.620,-4.027,-2.773,-2.946,0.870,4.786,0.482,2.203,0.216,1.000
-0.146,0.685,-3.264,5.391,0.417,-2.017,-1.870,3.785,-4.246,-4.025,-1.973,1.385,0.880,2.033,-2.023,3.150,0.163,2.080,-1.544,0.000
0.130,5.139,-0.270,-5.093,-1.937,-0.404,-0.774,-3.810,-1.618,-1.266,0.654,-0.975,-0.215,0.916,-1.000,1.413,0.414,2.619,1.605,0.000
5.898,-1.874,-1.508,-0.409,1.846,-0.990,-2.125,4.107,-2.418,1.859,0.573,-3.587,-1.272,-2.604,1.431,-0.665,0.198,-2.565,4.490,1.000
-0.181,1.151,0.653,-1.277,1.273,0.443,1.039,-0.732,3.307,-0.006,5.348,3.487,-2.744,-1.816,3.545,3.973,-0.058,4.130,-0.259,1.000
-2.904,-1.996,-2.732,-0.184,0.141,1.876,-2.510,-1.198,3.213,-4.021,-0.527,3.719,-2.760,3.021,-1.633,-1.451,-1.025,0.201,4.051,0.000
-1.104,5.400,-4.312,3.100,-4.085,0.811,-1.230,3.290,-3.158,3.541,2.517,-6.504,-1.833,-2.761,-2.240,0.982,-4.843,4.699,-1.288,0.000
1.423,0.592,1.193,0.438,-3.251,-2.412,-4.086,-0.362,3.239,0.984,8.932,0.314,-4.066,-5.730,0.178,-4.118,-1.021,0.576,1.354,1.000
-0.705,0.026,-1.610,-4.324,-2.834,-2.964,-0.336,-3.691,0.803,-2.398,1.145,-3.794,0.064,-0.885,-0.734,3.267,4.503,-3.142,-1.415,1.000
-1.264,-2.644,-1.273,-0.256,-2.256,0.140,-1.898,-2.143,1.804,-2.109,0.839,2.787,-1.558,2.167,1.029,-0.628,-1.473,-0.948,2.587,0.000
0.556,-0.737,2.336,-3.919,3.393,0.601,-0.602,0.304,-2.175,0.714,-0.717,2.681,-4.432,1.215,4.049,4.170,-2.759,4.738,-3.204,1.000
-1.583,5.118,0.710,2.724,0.105,-1.448,-0.479,-3.251,1.942,-2.840,2.322,0.077,-2.717,0.662,1.423,1.207,-1.971,-2.324,-1.631,0.000
1.307,2.987,1.884,3.098,0.889,1.781,1.745,2.137,-1.192,1.054,0.441,-3.412,-3.005,2.257,0.262,1.019,0.073,-3.742,2.134,1.000
-3.376,2.336,1.324,0.953,0.598,0.975,0.151,-1.206,-3.822,2.083,-2.331,-1.263,-1.595,-1.628,-1.183,3.604,0.855,-1.735,-4.639,1.000
-0.603,-2.043,-1.810,-1.166,-2.393,-4.953,-1.210,-3.577,1.973,-1.662,-0.637,0.072,-4.056,1.153,4.946,-1.419,0.542,1.706,2.429,0.000
6.756,0.164,4.591,-0.797,0.432,2.802,0.156,6.725,0.657,2.023,0.625,1.484,-5.243,1.230,3.148,-2.960,3.791,-1.354,1.709,1.000
2.413,4.924,0.456,-1.233,1.956,-1.083,-2.093,2.207,0.178,-1.014,-3.083,-1.902,1.756,-2.878,-5.789,-1.255,2.293,-8.423,5.214,1.000
0.268,-0.038,1.093,-3.034,-0.960,0.781,1.494,-6.024,1.175,-5.912,3.532,3.997,-6.119,0.884,1.047,5.746,-5.668,0.713,7.382,0.000
2.013,-5.558,-0.480,1.699,3.640,-1.808,2.713,-0.309,-6.147,1.748,-5.022,0.546,0.114,2.589,0.442,1.706,2.515,-0.884,-3.215,1.000
3.206,3.194,-2.696,-5.758,4.570,2.415,2.047,1.279,1.418,-2.821,2.377,-1.192,0.676,2.333,0.114,1.681,0.351,0.454,0.487,1.000
0.998,3.279,2.466,-2.493,-1.398,-3.167,5.340,-0.912,0.476,-3.413,-1.047,-8.011,1.150,-4.578,0.770,0.672,-1.261,1.775,4.375,0.000
0.027,-0.821,2.525,-4.233,-2.132,-1.761,-5.944,-0.988,2.354,2.839,-0.825,4.655,5.671,-2.469,-1.091,3.938,3.140,-1.958,1.223,1.000
3.051,-3.341,0.199,0.406,1.175,3.618,5.424,0.960,5.167,3.725,1.030,-1.432,-1.248,0.531,5.486,-1.375,7.379,2.409,3.109,1.000
2.220,2.782,-0.581,-3.111,6.466,2.898,1.229,-1.459,-4.302,-1.093,3.091,-0.719,-6.017,1.222,-0.655,-0.231,-3.098,-1.445,0.049,0.000
-0.116,1.285,2.622,0.788,-0.013,1.540,-0.205,-0.326,0.425,2.565,-1.973,-1.230,-0.091,-4.547,-1.330,-1.161,1.195,-4.159,1.693,1.000
3.968,-0.746,-0.848,-0.429,4.884,-1.684,3.295,1.969,0.577,1.527,1.378,-0.481,-4.066,-2.121,-3.541,2.752,1.586,0.627,3.828,0.000
-0.498,-2.515,1.359,0.171,-1.749,4.386,2.057,1.196,4.949,5.339,-0.355,-0.966,-1.997,-2.949,2.292,0.516,4.571,-0.556,-0.804,1.000
3.730,1.723,-2.912,0.315,2.510,4.256,4.939,-1.460,0.061,0.381,1.064,-0.582,1.056,3.403,1.097,0.180,2.985,2.508,1.275,1.000
-0.085,1.712,4.252,2.248,-2.658,0.690,0.938,-0.296,-2.525,-1.278,0.870,-3.564,-1.452,0.701,-1.034,0.989,1.859,1.224,-1.498,0.000
1.320,0.600,-3.339,-2.241,-1.682,-3.860,-2.757,-0.961,-1.069,1.630,-3.422,0.083,2.508,1.055,2.455,-1.608,2.747,1.758,-0.879,0.000
-0.863,4.972,1.027,1.137,-1.187,-0.307,-3.351,-0.275,-2.683,-4.237,3.275,2.652,-6.105,0.770,-0.890,3.303,-5.315,-4.146,-3.074,0.000
0.963,-0.565,0.009,-2.540,2.480,-5.000,-1.798,-2.321,-2.035,-3.219,0.008,0.202,-0.479,-1.967,-4.492,0.490,-1.950,0.297,5.877,0.000
-4.181,-2.211,-1.470,2.090,-0.413,-2.148,-5.095,2.042,1.217,-0.065,-4.844,-5.135,-0.309,-1.297,1.961,-5.368,-0.588,3.901,0.860,0.000
4.217,0.686,-3.539,0.131,0.011,-0.466,4.240,-3.391,2.431,0.500,2.999,5.865,-2.539,1.092,6.471,1.410,-0.889,-4.292,1.799,0.000
-0.001,-2.527,-0.222,3.898,-2.636,-1.874,-2.587,-2.832,1.171,-3.078,-1.998,1.812,-3.639,2.689,1.290,-3.120,0.975,0.103,4.914,0.000
3.069,1.764,1.366,-6.572,3.835,1.715,-0.988,3.183,1.094,1.101,-3.277,-3.571,1.296,-0.882,1.809,2.904,-0.265,-3.723,1.874,1.000
0.661,-0.243,-1.587,0.892,3.386,0.313,0.387,-0.078,-5.365,-0.676,-2.953,-0.778,-0.923,1.248,-0.504,1.369,-2.572,-2.087,-3.618,0.000
-0.384,-2.885,-1.667,-1.827,1.735,0.497,1.632,2.995,0.384,0.084,0.592,-0.821,-1.095,0.344,1.323,-3.405,0.838,1.584,-2.258,0.000
3.579,-1.428,-1.545,-4.312,-0.401,-2.183,0.691,0.692,3.172,2.528,1.764,3.260,-0.330,-0.234,0.524,-3.370,-1.784,-3.399,2.295,1.000
-1.289,-0.038,-2.451,2.622,-0.144,-1.538,2.114,-2.270,0.276,-0.380,-3.992,0.008,0.893,1.023,2.710,1.824,-3.101,2.942,0.187,0.000
4.170,-1.715,-5.484,2.236,3.370,-2.804,3.802,6.301,-5.380,1.218,-2.546,-0.069,1.574,0.567,0.392,-2.292,0.891,1.236,-2.986,1.000
0.520,3.627,-2.909,0.395,-0.645,-2.045,-0.973,-3.226,2.169,-1.650,1.037,6.321,-1.671,-0.436,-0.644,-0.479,2.351,-0.111,-2.595,0.000
2.278,2.690,-1.200,-1.714,5.491,-2.789,-2.744,-5.348,1.329,-2.008,1.089,-2.530,2.517,-3.987,-1.226,-2.474,-4.644,1.133,-0.194,0.000
0.082,-0.571,-1.735,2.785,-1.080,1.487,-0.009,-0.096,1.235,-2.147,-2.676,-1.197,-2.737,2.149,0.984,-3.013,0.929,-0.254,0.306,0.000
-2.127,-3.439,0.049,4.597,-3.565,-0.532,4.413,-1.760,-3.640,0.126,-4.843,-2.908,6.613,1.132,4.025,1.945,5.912,-0.135,-1.308,1.000
