-2.781,0.406,1.053,0.028,0.280,0.985,0.469,-1.311,2.145,2.408,1.000
-1.878,1.499,-1.113,0.627,-0.681,0.439,0.612,-2.502,2.573,1.814,1.000
-1.599,0.766,0.505,0.865,1.323,-1.217,0.578,-0.189,0.118,0.928,1.000
-2.961,2.025,-1.325,-3.280,-1.203,1.511,0.366,-2.127,0.413,2.188,1.000
0.699,0.830,-1.282,0.979,1.597,-0.542,0.186,-1.425,-1.262,3.119,0.000
-1.008,0.452,0.427,1.592,-0.995,-0.778,0.043,-1.986,1.177,0.875,0.000
0.978,2.786,-2.029,-2.863,-3.467,1.188,0.303,0.383,-0.847,2.701,1.000
-0.855,-0.848,0.565,-0.337,-0.660,-1.535,-0.888,-0.244,1.515,-0.219,0.000
-1.342,1.028,0.550,-2.009,0.923,-1.640,-0.489,3.346,-1.676,-3.371,0.000
-1.228,0.406,-2.787,-0.485,-2.288,-0.496,0.997,-2.091,1.349,2.460,1.000
-1.483,-0.153,-0.815,-1.400,-0.718,-0.286,-0.852,-1.863,1.894,2.065,1.000
0.422,-0.458,-2.439,-2.321,1.401,-1.992,-1.954,-2.737,2.656,-0.707,0.000
-1.848,2.345,0.234,2.166,0.746,-1.544,1.983,-5.938,2.146,6.483,1.000
-0.914,3.130,-0.685,4.861,-0.749,0.802,-0.728,-0.982,2.843,2.848,1.000
0.092,2.246,-2.448,-0.400,-1.745,1.319,1.237,-2.156,0.577,-0.265,0.000
-1.482,0.592,-0.678,1.993,-4.109,3.222,-4.328,1.550,1.329,3.296,1.000
-1.638,2.637,-2.523,4.192,1.022,0.913,-0.231,0.379,2.134,1.945,1.000
-1.724,0.582,-2.261,-1.014,-2.583,-0.887,2.962,-2.712,3.042,-1.545,1.000
-3.757,3.368,-0.488,0.032,-4.136,4.805,2.919,-2.745,2.104,0.780,1.000
-1.785,0.437,-0.788,-4.328,0.583,-3.417,-2.707,-0.978,2.809,0.307,0.000
-0.090,0.549,0.503,3.528,1.287,-1.383,1.307,-0.288,-0.419,0.199,0.000
-0.994,-0.960,-5.734,3.164,-3.964,-1.327,-1.769,3.572,-1.702,2.891,1.000
-2.228,2.075,-4.006,-3.098,-2.740,4.609,0.359,-2.469,0.734,-1.182,1.000
0.851,-0.704,-0.838,-1.255,-0.891,1.006,-0.587,-1.642,0.783,2.771,0.000
-2.010,-0.194,1.386,-0.482,3.992,-3.609,2.149,-1.706,2.579,-2.476,1.000
-3.912,0.323,-0.200,4.454,-2.654,0.083,2.414,-2.009,2.373,0.606,0.000
4.766,1.002,-0.153,1.001,-2.195,-1.066,0.999,0.910,3.031,1.284,0.000
-1.182,0.120,0.831,-3.483,-0.839,-1.305,-0.539,-0.570,-0.143,2.381,1.000
-0.562,-0.449,-5.796,-3.027,2.375,-2.534,-1.296,-2.664,1.702,-2.391,0.000
-0.561,-2.464,0.302,-1.299,-2.494,-1.486,0.425,1.037,-1.326,0.504,0.000
-3.041,-1.757,-2.657,-3.426,-1.126,0.003,-2.940,3.554,0.036,-3.347,0.000
-3.902,-0.351,-2.343,1.789,0.337,-2.510,2.377,-5.472,6.389,2.528,1.000
-4.014,0.395,2.326,5.102,-3.482,2.075,5.119,0.468,3.706,1.928,1.000
2.185,0.674,-2.977,-1.217,3.157,-1.407,1.267,-1.700,-2.452,1.927,0.000
1.643,4.346,1.326,1.103,-1.076,-1.040,2.641,-2.426,0.703,-1.745,1.000
2.247,2.425,-1.402,-0.347,-4.304,-2.078,1.269,0.034,3.312,-0.332,0.000
-1.541,-0.200,-2.141,-0.238,-0.193,0.523,0.241,-0.842,2.502,-0.635,0.000
-1.648,-2.263,-2.193,1.489,-0.080,-0.627,-1.044,0.407,1.946,-1.747,0.000
3.098,1.234,-3.305,-1.674,-1.939,1.028,3.292,-2.370,-1.225,-1.764,0.000
-1.913,-2.245,-1.233,4.097,1.074,-0.470,-1.602,3.820,0.475,-4.597,0.000
-1.453,-1.654,-3.655,-2.383,1.267,4.803,-0.006,-4.316,0.970,-1.558,1.000
-0.665,-0.840,-0.898,2.448,-1.206,-1.443,2.888,-1.633,1.753,2.359,0.000
1.446,1.499,0.974,1.569,-1.727,-2.410,2.100,0.944,4.120,2.196,0.000
-4.490,0.248,1.806,-2.947,-1.053,-2.725,-2.151,3.025,1.235,-1.899,0.000
-2.065,1.832,-2.973,-3.590,-0.630,1.081,2.423,-2.761,-1.882,-0.318,1.000
0.484,-3.505,-0.760,-2.941,-1.633,-4.255,-5.289,-0.467,2.056,1.523,0.000
-3.058,-3.156,-1.462,-1.029,0.828,-0.003,0.965,-0.726,0.213,-3.513,1.000
-3.675,-3.500,-2.443,-0.024,-3.221,-2.919,1.211,-0.378,3.983,-1.016,1.000
-1.220,0.890,-0.933,-1.869,1.003,-2.858,3.181,-6.423,1.914,3.842,1.000
0.260,2.163,1.289,3.757,0.670,-2.468,1.946,1.418,-1.748,-0.948,1.000
-0.503,0.693,0.183,3.905,-1.658,-0.353,1.557,-1.497,1.541,0.765,0.000
-0.423,2.294,-2.553,-2.803,-2.816,4.095,-1.265,-3.481,1.581,0.495,1.000
-4.603,0.335,-0.847,-2.511,-0.074,-2.931,-1.655,3.985,0.151,-4.938,0.000
-0.501,-0.567,-3.328,0.079,0.590,-0.224,-1.048,0.078,1.988,-4.014,0.000
-0.507,0.518,-0.145,3.413,-2.864,-2.708,1.463,-0.647,2.618,-0.451,1.000
-1.350,-1.548,-2.264,-3.068,-4.067,1.558,-1.534,2.873,1.540,-0.820,0.000
2.218,-2.734,-0.490,0.683,-4.952,1.278,-0.118,0.513,1.449,3.384,0.000
0.557,-0.733,0.860,-0.558,-1.910,-0.599,-0.479,0.458,1.213,-0.326,0.000
-3.424,-2.952,-3.125,-1.440,-1.930,-0.221,-0.916,4.637,-0.418,-3.358,1.000
-0.730,0.103,-0.371,-0.439,-0.820,0.962,1.097,-1.485,1.307,1.225,1.000
-0.452,1.526,-1.501,-1.862,1.407,-0.137,2.667,-1.673,-0.507,0.034,0.000
-0.050,-1.899,0.626,2.020,-0.110,-0.050,1.141,1.801,-1.966,-0.279,0.000
1.040,0.174,-0.414,-2.883,-0.162,0.317,2.442,-2.559,0.184,1.139,0.000
0.042,1.809,2.067,4.423,-4.031,-2.080,1.951,0.231,4.253,0.895,0.000
1.444,1.122,-1.508,-3.628,-0.940,-1.807,-0.987,0.101,-0.891,0.515,1.000
0.682,2.981,-3.737,-1.182,-0.427,-2.449,0.599,-0.038,0.517,1.033,0.000
-0.814,3.323,0.321,4.947,0.846,-0.685,2.032,0.304,-0.834,1.489,1.000
-0.895,-1.375,-0.091,0.230,-1.354,0.373,2.479,1.102,-1.822,0.121,0.000
-1.285,0.680,-1.958,-3.881,-2.170,-0.999,-0.249,-1.132,2.920,0.072,0.000
1.631,0.098,5.647,1.448,-1.486,-2.847,1.310,1.568,-3.234,2.310,0.000
-1.843,1.161,-2.246,-2.362,-1.680,4.685,2.090,-3.440,-0.113,0.502,1.000
-1.733,-1.493,-2.220,0.431,1.498,-2.900,-1.320,-0.485,1.296,-1.669,0.000
-0.900,0.941,-1.832,1.073,-5.099,3.337,2.387,0.286,1.097,-1.977,1.000
-0.107,1.894,0.599,0.113,-0.579,-1.018,2.249,-0.576,0.610,-1.545,1.000
-2.836,-2.625,-0.202,4.008,-2.410,-0.177,1.068,2.681,0.179,-2.051,0.000
-1.556,1.291,-0.077,1.136,-1.162,0.303,1.043,-0.603,0.016,1.204,1.000
-3.644,-1.177,-3.366,-1.797,-0.372,5.173,3.710,-6.106,0.745,-2.163,1.000
-1.015,-0.894,-1.513,-1.255,0.675,1.561,0.956,-3.485,0.813,-2.177,1.000
-0.014,-0.238,-0.293,-1.527,0.444,-1.778,-1.303,1.561,-0.236,-3.268,0.000
1.672,1.948,-4.587,-1.996,-1.244,-2.535,-1.536,-0.217,1.317,2.229,0.000
-1.118,2.289,0.180,1.593,-2.747,1.636,0.088,-0.046,0.522,-0.187,1.000
1.150,0.333,1.005,2.021,-2.622,-1.521,1.257,1.858,1.658,2.419,1.000
-1.898,-3.411,-3.860,-1.140,-5.379,-1.574,-1.235,0.893,1.312,1.276,1.000
-4.804,-1.427,3.145,2.126,-2.736,-1.497,1.139,4.084,-1.347,-1.137,0.000
-0.252,2.822,3.021,3.081,-0.233,-1.958,0.616,0.350,-0.304,0.328,0.000
1.143,0.736,-2.434,-1.094,1.011,-0.039,2.886,-2.750,-2.008,-0.720,0.000
-1.893,-2.734,-6.707,-1.695,-1.297,-5.210,2.674,-3.104,2.935,1.218,1.000
-1.011,-1.892,-0.263,-0.688,-1.177,-2.166,-0.225,0.496,-1.401,0.607,0.000
-3.837,0.859,2.174,-3.541,-0.540,-1.026,0.351,-1.839,-0.151,5.246,1.000
-2.614,-2.851,-0.254,0.932,-0.128,-1.978,-2.004,3.321,-0.785,-2.739,0.000
-1.551,-0.619,-0.594,-1.004,-1.860,1.662,0.826,-2.257,1.462,1.407,0.000
-1.452,-2.366,-0.946,-2.414,-0.932,1.162,-0.631,-2.559,0.417,-3.547,1.000
-1.012,1.214,-4.148,1.852,-0.854,-1.164,1.682,-0.327,-0.579,2.558,1.000
1.205,3.752,-3.145,-2.972,-4.061,2.766,-0.477,0.022,0.605,1.130,1.000
-0.402,0.541,-1.059,1.794,-0.355,-0.495,1.121,-1.614,1.195,1.418,0.000
1.978,0.401,0.548,3.683,-2.283,-1.140,-0.247,-2.250,1.487,-0.295,0.000
0.841,-3.679,-3.357,0.678,0.093,-0.457,-2.669,0.290,1.856,-0.904,0.000
-0.339,-1.505,0.585,0.067,-0.774,-2.319,1.444,0.109,0.704,-2.366,1.000
-0.326,0.106,-3.164,-2.145,0.966,-1.860,2.046,-1.994,0.214,-0.328,0.000
-2.342,0.151,-3.162,-0.789,-0.870,0.456,-0.194,-2.106,1.106,4.551,1.000
1.066,1.415,1.024,2.496,-3.751,-0.871,2.014,-1.113,3.073,1.478,0.000
-0.631,0.334,-2.788,0.868,-1.912,4.300,1.085,-3.192,2.861,1.943,1.000
-0.716,0.267,-3.294,-5.679,0.646,-1.835,-2.418,-0.783,1.352,-2.740,0.000
-1.595,0.541,0.973,1.362,-0.833,-0.585,-0.882,-2.452,1.691,4.264,1.000
-1.217,0.973,1.714,-2.612,-1.425,-2.071,-1.011,1.976,-0.180,3.928,1.000
0.848,1.916,-1.932,-2.938,0.651,-0.362,0.073,-2.341,3.343,-0.187,0.000
0.324,0.086,-1.455,0.190,1.457,-0.549,0.006,-0.856,0.426,-3.082,0.000
-2.914,-1.547,-5.316,2.142,-4.118,0.455,-1.238,3.370,2.095,-0.529,1.000
3.452,0.171,-0.459,3.104,2.626,0.353,0.842,-1.116,-0.174,-1.974,0.000
1.012,-1.542,-2.953,-1.171,-0.601,-2.616,-2.110,-0.846,1.922,-1.672,0.000
-0.702,0.938,1.841,2.776,0.632,-0.971,-0.358,2.704,4.333,3.106,1.000
-0.935,1.095,-2.410,0.667,-3.248,2.283,-0.166,4.225,-2.221,-1.109,1.000
-0.971,0.933,-0.222,-4.532,0.868,-0.274,-0.151,-5.397,0.186,1.510,1.000
3.187,1.810,-0.236,-3.848,-0.364,-3.003,-3.975,3.383,-0.460,2.947,1.000
-1.693,0.207,-0.567,-3.419,-1.549,-1.181,-1.363,1.394,1.603,-0.354,0.000
-0.173,-0.581,-0.545,-1.365,0.045,-2.254,0.123,-1.926,0.806,0.283,0.000
-2.700,-0.409,-1.629,-1.645,-1.789,0.992,-0.003,-0.888,2.775,-0.317,1.000
0.283,-1.205,-3.530,-2.266,-1.676,-0.817,-1.344,-0.164,1.782,-1.490,0.000
1.833,0.721,-2.977,1.559,-0.606,-0.370,1.722,-0.113,-0.656,1.933,0.000
-1.874,-1.972,-3.572,-3.065,-5.223,1.616,0.095,0.893,2.038,-0.616,0.000
0.734,1.412,-0.502,-0.778,-0.799,0.294,2.077,-1.039,1.402,0.751,0.000
-2.859,3.128,-0.207,-1.906,0.948,-1.972,1.800,-0.767,1.841,0.145,0.000
-1.545,-0.867,-1.923,-2.701,-1.227,-1.094,-1.354,-0.477,2.338,0.601,0.000
2.613,-0.306,-2.340,-0.283,0.956,-1.442,1.362,-1.435,-0.523,1.786,0.000
3.264,1.884,-1.857,2.117,-2.620,-1.169,-2.001,-0.435,-0.975,1.196,0.000
-4.039,-1.040,0.670,-0.081,0.369,-4.046,-0.709,3.139,-1.052,-1.316,0.000
-2.198,1.529,0.344,0.353,-3.514,2.148,-0.799,-3.449,3.525,2.997,1.000
-0.103,2.710,0.035,-2.078,0.951,-2.446,-1.524,-0.448,1.202,0.669,0.000
-1.694,-1.240,-0.298,-1.720,-1.277,-1.315,-0.358,2.512,-0.426,-0.727,1.000
-1.650,-0.651,1.212,1.268,-1.277,-1.685,-0.403,-0.116,2.396,-0.207,0.000
-1.023,1.612,-1.691,0.148,-0.792,-0.509,3.660,-3.164,-1.437,-3.361,0.000
-1.631,0.689,-3.804,-5.182,1.890,4.259,-2.667,-5.739,1.348,-3.658,1.000
1.611,2.727,2.742,1.545,0.574,-1.396,-0.779,-1.240,2.586,-0.487,1.000
1.159,1.373,-2.572,0.162,-1.230,2.376,-0.253,-0.668,1.743,-0.468,1.000
-1.886,-0.808,0.926,-0.799,0.295,0.385,-1.931,2.734,0.761,-1.083,1.000
-2.978,0.252,-0.696,-2.937,1.720,0.334,0.977,-3.728,1.170,1.924,1.000
3.903,2.565,-2.013,-2.158,-4.331,-2.577,-0.054,0.461,3.899,1.937,0.000
-1.486,-2.139,-2.009,-3.049,-2.297,-1.657,-1.449,-2.473,3.356,1.806,1.000
1.525,0.327,-1.678,-5.302,3.816,-3.534,-1.256,-1.695,-1.017,1.258,1.000
0.305,-0.596,0.287,-0.568,0.560,-2.097,-1.960,0.547,0.794,-1.391,0.000
-0.209,1.252,-3.092,-4.259,-2.871,1.856,-1.107,-2.501,-0.251,-1.260,1.000
-1.063,2.875,1.766,1.450,2.412,-2.532,2.141,-0.034,-0.547,-2.455,0.000
-4.535,-3.465,0.190,2.490,-0.937,1.989,4.230,-2.231,1.096,-1.824,1.000
2.475,-2.567,-4.266,1.274,1.100,0.012,0.940,-2.063,-0.387,3.000,0.000
-1.435,-1.061,-2.829,-1.069,-2.599,1.658,-0.659,3.052,1.714,-3.861,0.000
-3.363,1.117,0.254,0.729,0.158,1.134,3.195,-2.791,2.361,-0.622,1.000
0.260,1.742,0.312,1.639,-1.634,-0.111,-1.123,-2.141,2.395,2.505,1.000
2.595,0.093,-0.814,2.724,-1.973,-1.065,0.397,-0.788,2.376,3.328,0.000
0.293,-0.461,0.389,0.168,-1.700,-0.311,-0.104,0.534,1.372,1.163,1.000
-2.455,1.352,-0.492,0.955,-2.389,3.843,1.855,-1.041,2.942,3.106,1.000
0.374,1.334,-2.180,-2.252,2.080,-1.602,-1.153,-1.556,2.496,-2.042,0.000
-0.325,-2.896,-1.381,3.874,-0.151,-1.013,-1.507,0.094,1.157,-1.369,0.000
-0.549,-0.844,1.488,-3.660,0.799,-3.266,2.323,-1.491,1.090,-2.010,1.000
-3.857,0.579,2.971,0.278,0.418,0.522,-1.937,0.534,4.310,1.460,1.000
-4.177,-2.139,-0.309,-1.872,-5.635,-0.719,-0.272,3.303,1.230,-0.499,0.000
-1.433,-0.418,0.459,-1.230,-0.812,-0.860,-1.196,2.071,0.420,-1.054,0.000
-1.387,-1.327,-0.123,-2.170,0.680,-0.469,0.942,-0.169,0.035,1.892,1.000
-1.955,-0.095,-4.378,-0.899,-1.018,-1.080,1.778,-0.518,1.205,0.107,1.000
4.781,-0.240,-2.387,-1.485,-2.126,-0.499,-1.563,-1.113,2.261,3.240,0.000
0.158,0.983,-0.764,-0.011,-3.760,-0.390,3.158,-0.048,3.402,-0.666,0.000
-0.008,0.412,0.339,-2.888,-1.194,-2.994,-0.180,-0.973,-0.293,0.166,1.000
2.929,1.569,0.217,3.568,-1.077,-3.659,3.478,1.735,1.632,1.477,0.000
0.150,0.726,-2.237,3.242,-1.289,-0.056,2.425,-1.700,1.922,1.829,0.000
-1.847,1.604,-2.627,-2.967,0.754,1.965,-0.322,-3.610,0.297,-0.230,1.000
-2.341,1.644,-0.873,4.532,-4.240,3.919,4.467,-0.598,3.975,1.954,1.000
2.139,0.776,-3.942,2.803,-2.842,-2.079,3.832,-0.463,1.034,-1.260,0.000
1.013,-1.477,-0.386,0.005,-0.142,0.749,0.247,-1.265,0.386,1.909,1.000
1.751,4.879,-1.042,0.150,0.054,-0.479,2.640,-4.898,-2.050,5.212,1.000
-0.996,-0.021,-0.761,4.034,0.270,-3.896,1.087,1.320,0.794,-0.407,1.000
0.519,-2.142,-5.224,-1.103,-1.568,1.056,-1.923,-0.195,2.964,-2.052,0.000
-1.124,4.254,0.823,3.151,1.526,0.895,1.552,-2.582,0.495,3.037,1.000
-1.598,-3.242,-0.652,-1.502,-2.884,-1.126,-2.673,1.529,2.248,2.114,0.000
-2.733,-0.779,-0.779,-2.880,-2.361,-1.952,-1.853,2.428,1.346,-1.007,0.000
-0.272,0.209,-2.508,-1.295,-3.233,-1.738,2.239,-0.481,0.268,-1.341,1.000
4.382,-0.051,-0.253,-0.590,-2.425,0.322,-1.357,0.775,1.935,3.739,0.000
-2.660,-1.999,0.474,4.589,-3.839,0.025,2.749,-2.362,2.590,-0.250,0.000
0.571,-1.484,0.370,-0.020,-0.266,-2.446,-2.167,-1.146,1.852,0.538,0.000
3.203,1.794,-5.094,-1.318,-0.282,-0.076,0.737,-2.239,-0.631,1.236,0.000
-1.638,0.757,-2.159,-0.083,1.052,-3.213,4.198,-3.348,-0.946,3.749,1.000
-1.424,1.398,0.718,0.389,-0.765,-0.257,-0.351,-3.373,2.846,2.547,1.000
-4.167,0.471,0.447,2.344,-1.044,2.596,2.431,-1.565,3.043,1.346,1.000
-1.390,2.696,-1.292,-3.318,-1.824,0.746,0.588,-1.949,-0.201,1.443,1.000
-4.688,1.902,-0.357,-2.441,-0.998,2.218,0.025,-2.191,1.175,0.978,1.000
-0.162,0.539,0.547,-0.209,-0.996,-2.069,1.785,1.575,0.096,2.917,1.000
-1.121,-3.337,-3.594,-1.466,0.340,-7.005,3.549,1.765,-0.132,-4.264,1.000
0.855,1.056,0.250,-3.660,-1.591,-0.722,-0.756,-0.360,1.867,0.173,0.000
-0.500,0.597,-0.642,0.235,-0.282,-0.175,1.995,0.206,1.142,-0.233,1.000
-0.355,4.305,3.073,6.660,3.067,-3.133,2.879,-2.894,2.794,0.136,1.000
-0.219,3.951,0.299,1.569,-1.825,2.149,0.961,-2.692,2.277,2.160,1.000
0.729,3.221,-3.597,-2.794,-1.962,1.318,1.359,-0.525,-0.475,-0.278,1.000
1.556,-0.360,-4.504,1.620,-1.207,1.071,-3.158,-0.983,-0.106,4.129,0.000
-1.694,0.252,-0.824,1.740,-0.507,0.141,-1.247,-2.188,-0.135,2.261,0.000
1.928,5.124,2.822,4.706,4.005,0.369,-0.846,2.196,-0.652,0.036,1.000
0.914,5.308,0.135,-2.124,-7.398,0.378,-0.233,2.495,0.311,4.814,1.000
1.998,-1.501,-4.000,-1.012,0.387,-0.422,-2.169,-0.758,0.665,-0.943,0.000
-0.260,0.515,-3.006,2.221,-1.325,-2.785,2.786,-0.538,-1.303,2.991,1.000
-3.344,-1.470,-0.248,-1.782,-3.375,-0.727,-1.482,4.691,0.141,-2.144,0.000
0.326,3.148,-0.220,0.071,-2.601,1.115,1.227,-1.308,1.156,-0.467,1.000
-3.134,-0.171,-0.020,-1.730,-1.205,1.323,1.185,-1.674,1.090,0.547,1.000
-0.660,-2.398,1.237,-0.063,1.225,-2.007,0.965,0.939,1.403,1.834,1.000
-3.515,-2.559,-2.746,-4.653,-3.715,-0.954,-3.685,0.669,3.426,-0.541,0.000
0.271,3.128,0.936,5.205,-0.547,0.191,-1.822,-0.608,2.927,3.263,1.000
1.462,-3.271,1.913,-0.488,-5.167,0.034,-2.494,1.897,1.406,1.895,0.000
2.210,0.831,-3.280,2.469,-0.104,-0.097,1.263,-1.462,-0.246,2.690,0.000
-0.432,-1.143,-2.396,3.095,-2.452,6.009,1.738,-2.367,3.213,-2.491,1.000
1.262,3.377,1.139,1.280,-3.411,-1.473,3.023,-2.061,0.775,-2.861,0.000
-1.401,1.916,1.569,1.395,0.909,-0.455,0.916,-1.104,0.502,0.513,1.000
0.199,2.166,-0.075,3.929,-1.388,-0.792,2.990,-1.553,0.260,-1.827,0.000
-0.992,0.668,-1.540,-1.659,-2.318,0.521,0.758,-3.256,2.514,1.199,0.000
-1.101,-0.915,-0.870,-3.133,-2.657,-0.553,0.400,0.358,-0.371,-0.052,0.000
0.193,-0.385,0.703,-0.366,-0.058,-1.944,2.165,-0.534,2.187,2.114,0.000
-1.144,-0.479,-2.500,-3.307,-1.716,-1.296,-0.527,-2.116,3.507,2.050,0.000
-0.289,-0.243,0.189,-0.447,1.403,-0.416,0.498,-1.709,2.211,1.480,1.000
0.794,0.228,-3.497,0.602,-1.952,0.557,0.580,-1.654,0.329,0.919,0.000
-1.394,-0.636,-1.716,-5.152,-3.285,-0.158,2.074,-2.722,-0.029,1.274,1.000
1.994,-0.155,-4.420,-0.214,-0.973,3.381,-0.460,-1.644,-1.641,2.552,0.000
-0.378,2.005,-0.960,1.052,-0.721,0.613,2.184,-1.153,2.287,0.942,1.000
-1.751,-1.593,-0.123,-0.684,-0.494,-3.170,-1.709,2.128,-0.772,-3.060,0.000
2.327,1.654,-1.330,0.104,-0.929,1.056,1.945,-2.199,-0.400,-1.176,0.000
3.096,-0.899,-6.077,-2.544,-0.275,-0.821,0.749,-3.882,-2.692,-0.041,0.000
-4.966,-2.978,0.045,-0.837,-4.074,-1.715,-1.366,3.958,-0.332,-1.216,0.000
-1.463,0.063,-3.391,-1.208,-0.450,-0.280,0.390,-0.281,1.851,-2.696,0.000
6.041,4.122,-1.002,2.616,-4.488,-1.418,0.460,2.755,3.566,2.900,0.000
-0.281,0.059,1.940,1.672,-0.689,-2.088,-0.233,2.379,2.240,-0.328,1.000
-3.100,-1.861,0.761,-1.229,-2.845,-1.592,-2.865,2.890,2.154,-0.477,0.000
-1.372,-3.225,2.098,-0.921,-0.467,-3.772,-3.975,1.947,-0.837,1.259,0.000
-0.358,2.409,2.241,1.931,-2.799,-3.085,0.519,-0.105,2.976,0.588,0.000
-2.212,-1.372,-2.779,-0.167,-2.058,-1.757,1.056,-0.904,0.673,2.177,1.000
0.046,4.035,0.756,5.764,0.002,-0.680,0.240,-1.888,2.042,2.817,1.000
-2.632,2.096,-0.568,-3.677,0.655,-0.212,-0.196,-2.096,0.356,3.235,1.000
-3.658,0.306,1.067,2.771,-0.163,0.233,3.038,1.567,2.659,2.900,1.000
-0.846,-0.214,2.137,1.670,-2.851,1.197,2.665,-2.125,3.402,-1.483,0.000
0.517,1.745,0.612,0.044,-4.047,0.703,0.676,-0.332,1.620,1.373,1.000
0.589,-0.097,-0.445,1.338,-0.908,-2.259,2.915,0.698,3.445,-1.174,0.000
-1.960,2.616,3.832,5.767,2.697,-0.687,-1.219,-4.757,3.500,7.402,1.000
-3.660,-1.207,0.260,-1.075,2.991,-0.958,2.016,-1.019,0.172,0.377,1.000
-2.488,2.211,-1.191,-1.229,-1.583,3.436,0.760,-3.070,1.105,1.292,1.000
-0.721,0.375,-3.283,-0.455,0.938,-1.540,-0.526,-0.471,2.031,-1.916,0.000
0.025,-1.817,-3.490,-1.200,0.701,-1.558,1.011,-2.680,1.468,1.463,0.000
-3.658,3.164,-2.036,-2.325,-5.131,4.079,1.300,-2.510,0.312,-2.196,1.000
-2.491,1.095,-2.591,-1.095,-0.234,3.583,0.579,-3.152,1.809,-1.060,1.000
-2.172,-0.324,-0.355,-0.327,0.498,0.974,0.128,-0.940,2.339,1.294,1.000
-5.256,-1.966,-2.781,-0.546,-0.485,-2.228,-2.795,1.650,3.127,-2.814,0.000
3.415,3.073,3.319,3.597,-0.390,-1.894,2.439,-0.025,1.870,0.196,0.000
-2.087,-4.448,-3.048,0.945,-1.963,0.520,-1.654,3.830,-1.558,-2.480,0.000
-1.243,-1.094,-1.248,-1.228,-0.787,-1.108,0.483,4.321,-2.472,-3.208,1.000
-1.723,0.524,1.696,3.071,-1.442,-0.975,3.931,1.902,2.459,2.581,1.000
-0.293,-2.014,0.711,0.927,-3.393,-0.083,-0.910,1.815,1.139,0.450,0.000
-0.992,-0.409,-1.306,1.240,0.004,-2.676,0.511,0.142,1.411,3.194,0.000
-1.969,2.037,-3.358,-4.702,-3.703,5.537,-0.656,-4.163,0.282,-0.454,1.000
