0.066,0.059,-0.076,1.381,-1.645,0.552,2.635,-0.772,0.014,-0.463,0.434,-2.208,-1.321,-3.518,1.000
0.323,3.604,3.854,-3.130,1.969,0.516,0.964,0.937,-1.345,1.038,-1.249,0.583,1.149,-0.210,0.000
2.940,3.158,-0.785,0.769,-1.208,1.705,1.199,-1.880,-2.173,1.676,2.412,-0.763,-3.187,-0.875,1.000
1.006,-0.569,0.476,1.034,-2.507,3.242,1.969,-0.673,-1.094,-0.575,0.960,0.311,-0.956,1.312,1.000
1.443,2.960,-5.306,3.793,-0.177,-0.322,-0.992,-2.052,0.186,2.451,-1.199,-3.310,2.482,-2.597,0.000
-5.953,-1.023,-1.526,0.638,-0.184,-0.543,-2.349,-0.412,6.811,-3.412,-0.368,-1.083,0.999,-0.832,0.000
1.233,-0.077,-1.866,-1.433,-1.650,-3.839,3.255,-2.108,-1.915,-0.515,0.166,-3.751,2.020,1.219,1.000
1.338,0.087,0.175,-0.175,3.358,4.134,-0.138,-1.789,-0.530,-2.158,-3.281,3.850,-4.151,0.327,1.000
-5.418,1.115,-0.077,1.972,1.555,-1.595,-3.733,-2.663,0.204,0.624,1.066,-1.222,-2.196,0.970,0.000
-0.319,-0.323,2.834,2.314,-0.967,2.160,-2.108,-1.584,1.853,-0.758,-0.032,-0.286,-0.855,2.152,0.000
0.099,-2.821,-0.435,-0.812,4.226,5.817,5.727,-3.524,3.703,-7.100,-1.087,-1.209,0.374,1.463,1.000
2.692,-3.121,3.575,3.657,1.089,2.546,-0.394,-1.891,0.500,0.501,-3.973,0.926,4.029,2.451,1.000
2.097,1.589,-1.462,-0.685,0.337,3.196,8.643,1.319,3.132,-6.086,-1.447,-1.882,-0.047,-3.932,1.000
-2.450,1.482,0.031,0.304,-0.779,-2.882,2.764,-4.611,6.068,-1.739,2.215,-3.467,2.555,-0.493,0.000
5.830,5.905,0.837,1.410,-0.080,0.002,-1.630,-0.924,-3.140,-1.783,-0.860,0.999,-3.257,5.142,0.000
-2.872,1.500,1.788,2.930,-0.489,3.316,0.773,0.854,2.152,2.769,-0.331,-0.485,-0.582,-3.608,1.000
1.917,3.774,-0.344,1.401,0.316,-0.598,-0.177,2.364,-0.410,0.782,-1.060,2.088,1.082,0.348,0.000
-0.939,2.648,1.420,0.411,1.346,1.117,-0.472,-2.567,-0.710,-0.200,1.345,-1.429,1.502,-1.065,0.000
1.955,0.054,-0.791,1.725,-1.926,2.925,2.444,-2.054,-0.862,-2.113,1.948,-0.969,0.369,-0.635,1.000
3.192,6.164,4.207,1.252,2.296,-1.316,-0.122,-1.837,-4.006,-4.737,3.039,-4.738,1.485,-3.821,0.000
0.354,-2.841,2.269,-2.328,1.033,-0.781,4.052,0.343,-2.817,3.427,2.498,2.508,0.339,2.702,1.000
0.964,-1.455,-2.383,0.749,-2.203,0.905,-0.989,-2.687,2.304,3.969,-1.828,0.718,-0.552,0.921,0.000
0.774,-0.312,-0.001,2.594,1.121,2.574,-2.027,-0.424,2.074,0.939,0.559,-0.031,0.968,-0.100,0.000
-1.768,-2.514,2.799,1.676,-1.253,2.000,0.417,-2.464,1.168,2.794,-1.246,-1.278,1.420,3.285,1.000
1.119,5.102,2.487,-1.901,-0.805,2.652,4.674,0.168,-1.990,-0.816,-2.269,-3.472,0.060,-3.330,1.000
2.935,-0.668,-2.013,1.107,-1.759,0.709,0.905,-4.676,2.908,1.397,-3.432,0.008,-4.822,3.444,0.000
3.024,-0.080,1.690,-1.714,-0.717,-1.691,5.966,-2.902,-2.922,-5.427,-1.974,0.938,0.663,-2.693,1.000
3.702,0.979,-0.127,0.129,-0.493,-1.435,1.445,-1.835,-1.517,3.692,0.831,-2.897,3.816,-0.015,1.000
2.324,1.247,1.427,-5.547,-3.300,7.635,-4.241,1.367,2.708,1.069,0.891,-1.058,-0.328,-2.079,0.000
2.301,0.841,0.624,-3.314,2.569,0.021,-0.267,-1.840,-1.519,0.168,-0.950,1.763,0.036,2.592,0.000
-3.399,-1.640,0.225,4.364,-1.211,4.518,1.199,-5.712,2.664,-1.439,2.223,-2.740,1.723,3.070,1.000
0.083,-0.255,-3.526,1.962,-1.075,1.118,-1.458,-3.906,2.772,-3.023,1.007,-4.478,-1.793,3.962,0.000
4.368,4.214,-0.307,-0.793,3.069,1.192,-3.230,-0.227,-1.663,2.940,-1.610,-1.644,1.555,-2.099,0.000
1.583,5.531,-0.775,5.141,-3.665,1.667,0.669,1.665,-2.512,2.694,-0.866,1.621,-0.239,-0.339,1.000
1.361,-1.180,1.752,1.544,-1.115,1.688,0.960,-0.735,1.487,3.809,-2.289,-1.616,-0.480,-0.364,1.000
0.718,3.516,3.420,1.548,-3.858,-1.105,0.756,0.140,-0.963,0.802,-1.882,-1.807,-0.404,-3.907,1.000
1.004,0.400,-1.744,-2.062,1.593,3.127,-1.485,1.524,-3.810,-0.186,-2.620,0.953,-2.271,3.725,0.000
3.694,0.963,-5.635,-0.701,-0.169,2.321,-1.038,-2.430,-0.808,1.229,-2.560,0.757,-2.647,1.923,0.000
-4.290,1.380,2.177,1.446,0.562,-2.736,-2.632,-0.421,-0.861,-0.334,0.785,0.833,0.164,-2.507,0.000
3.152,2.475,-3.004,0.141,-0.547,0.713,-0.118,-2.704,-0.664,-0.270,-2.776,0.366,1.095,2.211,0.000
0.047,0.624,0.951,0.802,1.523,4.339,-2.084,-0.514,-2.226,0.767,-1.834,0.046,-1.872,1.197,1.000
-0.459,1.389,-1.303,-0.152,4.285,-1.948,-0.415,-1.937,-2.217,-0.114,0.080,-3.484,3.979,0.815,0.000
-0.527,-0.221,0.906,2.507,-2.816,5.133,1.328,-3.510,3.480,-1.255,-1.004,-2.467,1.612,-0.481,1.000
-1.859,-1.043,1.447,-0.267,4.490,-1.877,-2.280,-2.380,1.077,0.171,5.563,1.424,-0.319,1.767,0.000
-1.248,-1.141,0.408,1.764,-2.111,2.177,-0.554,-3.078,-1.701,-1.014,0.495,1.007,2.937,1.460,1.000
0.629,4.737,0.595,-0.328,2.055,2.735,-1.484,-2.372,-1.812,-1.773,0.181,-2.819,0.377,-1.525,0.000
-0.546,0.334,-0.865,-0.556,-0.934,-0.437,-1.715,-2.515,0.369,1.841,-0.116,-1.961,1.951,3.851,0.000
0.972,-0.539,2.138,0.263,-1.859,1.437,-0.431,0.617,0.324,2.662,-2.775,1.080,1.547,-1.807,1.000
0.315,-2.021,2.268,1.830,-1.865,2.196,2.062,-2.783,0.410,-0.772,1.836,-0.231,1.717,0.542,1.000
-1.720,-1.662,1.053,0.560,-0.255,1.522,0.310,-0.735,-1.841,1.342,-2.006,-1.556,0.879,2.911,1.000
-0.341,-0.125,2.766,2.550,2.317,1.480,-2.755,-2.826,3.720,1.861,1.866,-1.723,-2.389,-1.219,1.000
-1.235,-0.120,1.698,4.754,-3.465,-1.326,-3.415,-6.050,0.476,1.275,-2.065,-2.307,-4.004,-0.081,1.000
0.749,3.011,1.938,0.298,0.845,2.592,2.798,1.706,-1.824,0.453,-1.908,-0.613,0.488,-3.801,1.000
4.193,-0.390,-1.739,-2.103,0.107,3.363,-1.748,-0.524,-2.249,3.810,-4.202,2.379,-2.030,1.012,0.000
-1.118,-1.700,3.351,-0.980,1.817,1.382,-1.816,-0.128,0.833,0.609,1.139,-3.790,-0.516,-2.690,1.000
3.482,1.952,0.718,2.923,-5.031,-3.430,0.568,-3.122,-2.131,-1.002,0.733,-3.414,-1.007,-0.220,1.000
-2.306,-0.639,-0.691,-1.195,-1.194,-0.423,2.545,-1.050,-3.315,-1.200,-1.453,-2.671,0.514,4.767,1.000
2.227,2.339,3.988,-0.203,0.112,-2.728,0.777,1.126,-2.610,-3.017,0.693,-1.336,3.147,-2.888,0.000
-1.190,4.586,-3.043,-0.163,-2.929,1.119,2.754,-1.669,-0.214,-2.783,2.377,-3.450,-0.338,-2.151,1.000
0.115,-0.536,2.808,-0.064,-1.516,1.757,6.229,0.649,1.877,-4.407,-1.247,-1.804,3.221,-3.078,1.000
0.247,-0.268,3.205,0.759,-1.199,-2.082,-1.974,-1.047,0.545,-0.549,-0.226,1.445,-1.091,-2.571,1.000
0.913,-5.398,3.194,-1.151,2.119,-0.117,1.639,0.487,-4.372,1.887,-3.220,0.448,0.406,6.980,1.000
3.119,1.177,2.276,1.866,1.880,-1.107,1.058,-0.236,-0.735,-1.196,0.588,-0.612,1.785,-2.098,0.000
-0.814,4.205,3.087,3.620,-1.816,2.330,-5.151,-1.160,-1.157,4.468,-1.810,-5.691,-1.323,0.978,1.000
3.172,0.512,0.036,2.055,-1.691,1.158,3.934,-1.932,0.729,-5.322,1.309,-0.826,3.056,2.166,1.000
-2.400,1.670,-1.464,2.609,0.565,-1.329,1.718,-0.580,-0.009,0.329,-0.298,-1.359,0.788,-1.110,0.000
5.096,4.265,-4.338,-2.238,2.965,2.431,-2.918,-2.585,-2.329,1.671,-2.089,-2.115,0.890,-1.964,0.000
4.767,-4.513,3.779,2.281,1.100,7.900,4.016,-3.103,2.415,0.632,-0.360,-0.537,1.171,1.898,1.000
3.735,-0.490,-2.095,3.069,-1.103,-1.305,2.477,-3.500,-0.329,-2.568,1.167,3.922,-3.151,-0.471,1.000
-2.375,1.752,4.920,1.568,1.280,-2.537,1.751,-1.073,-2.143,1.048,2.718,3.106,1.243,-2.074,0.000
-0.282,1.697,-1.181,-0.682,1.470,5.265,1.783,0.545,-0.988,-0.656,-1.624,3.464,-2.702,-1.171,1.000
3.068,2.640,1.403,0.118,-1.703,0.288,-1.321,-1.549,-1.262,-1.707,-1.419,-4.971,-2.169,1.727,1.000
-2.463,2.770,-0.764,0.360,2.234,4.622,1.029,2.127,-0.490,3.048,-1.440,-0.785,-2.794,-3.467,1.000
0.926,-0.153,-0.115,1.347,1.258,0.562,-2.960,-3.898,0.521,-0.135,-2.627,-0.153,-6.992,-0.504,1.000
-2.082,-1.417,-4.539,2.331,-3.979,-0.396,3.691,-3.131,2.006,1.387,-3.926,-0.471,0.503,1.502,0.000
2.003,3.627,4.038,-1.807,3.180,-0.463,2.820,-4.822,-0.903,-2.852,4.434,-5.084,2.677,-0.951,0.000
5.191,-0.970,1.656,-1.907,0.898,0.301,0.397,-2.384,-2.369,4.995,-5.474,4.213,-2.009,2.477,0.000
4.055,2.457,-0.947,0.442,3.440,-3.726,2.284,-3.872,-3.503,-0.267,-3.358,1.047,0.302,4.588,0.000
-0.999,0.595,-0.287,-0.064,-2.466,1.932,0.316,2.245,-3.472,1.440,0.210,-2.791,-0.535,-0.806,1.000
0.356,2.232,-3.353,-1.775,-0.561,1.978,0.343,-0.667,1.307,-2.284,-0.553,-0.494,1.845,-0.055,0.000
3.260,0.618,-0.076,-0.876,4.064,0.759,-0.317,-0.884,1.499,-1.777,3.244,-2.342,2.151,-0.432,0.000
0.570,-1.581,1.226,-0.293,-3.064,-3.558,-2.373,3.457,3.074,-2.024,-1.458,0.050,3.080,-1.273,0.000
-1.078,1.704,-2.531,-0.596,1.482,-0.589,1.544,-3.173,-1.334,1.099,-2.066,-1.580,1.487,0.482,0.000
0.646,-2.710,1.664,-3.724,1.859,2.692,1.116,-2.543,1.909,-2.510,3.552,-3.624,-1.828,-1.315,1.000
2.084,0.173,0.861,-4.259,2.191,5.119,0.773,-2.379,-0.713,-2.800,-1.329,-4.205,-4.908,1.140,1.000
1.020,-0.737,1.206,-0.147,-4.910,-2.599,-0.114,-1.125,-0.643,0.351,-2.054,-1.867,0.548,-0.760,1.000
1.407,-0.361,-2.269,4.375,1.932,-0.577,-1.454,-1.158,4.078,-1.708,0.096,-1.286,-1.014,0.548,0.000
1.073,-0.038,0.539,-2.851,1.685,0.520,-1.180,-2.361,-1.314,1.111,-1.097,-0.358,1.742,2.702,0.000
0.826,-1.125,2.231,-3.235,-0.201,-2.546,1.753,-3.103,-0.406,3.109,-2.870,3.014,2.700,4.617,0.000
-0.805,1.401,4.244,1.242,-0.329,3.799,-2.816,-1.532,0.864,1.219,-2.700,-1.716,-2.016,-0.360,1.000
1.881,4.683,3.431,3.079,-0.100,1.614,-2.736,-1.155,0.616,2.013,-1.948,-2.869,-1.706,-1.430,1.000
1.964,-1.762,2.770,1.147,-1.942,3.188,1.403,-1.216,-1.157,1.969,0.618,-0.528,1.239,1.980,1.000
2.266,3.323,1.518,-0.246,-2.483,-0.574,1.136,-0.731,0.355,-1.972,-1.805,-0.092,2.883,-2.600,0.000
-1.391,-0.505,0.537,2.037,0.020,2.514,1.676,-0.339,-0.788,0.531,-1.173,-0.084,-0.031,1.994,1.000
-0.484,-4.191,3.077,-4.789,2.008,0.706,2.255,-1.796,-1.850,2.213,-3.444,2.564,-2.250,4.557,0.000
3.996,1.272,1.576,-2.526,-1.067,1.659,3.405,-2.287,-4.502,-1.763,1.765,-3.844,0.334,-0.737,1.000
-0.242,-4.048,0.600,-1.978,0.790,0.365,-0.436,0.274,4.611,1.216,1.717,-0.797,3.919,1.737,0.000
-0.987,-4.278,-4.131,-2.298,-4.094,6.573,-1.965,-2.136,2.005,1.013,-0.072,-3.078,-1.952,1.417,0.000
-0.240,0.904,-1.597,-0.109,-2.110,-0.291,1.064,-2.628,-0.366,2.512,2.146,-1.819,1.579,-0.213,1.000
4.305,-0.838,0.510,-0.563,0.675,1.255,2.021,1.262,-2.116,4.776,-2.149,-1.353,0.560,0.288,1.000
0.909,2.258,-0.734,1.020,-1.053,0.865,0.930,-1.266,-3.228,-1.599,-1.527,-1.278,-0.180,2.338,1.000
-1.274,-2.262,-1.200,-0.265,1.097,0.032,3.137,-2.478,-0.725,-0.130,-2.127,-2.268,1.184,4.436,1.000
-0.990,-1.312,1.799,2.782,-2.447,-0.060,-1.104,-0.667,-2.671,0.308,-0.284,-2.093,-0.751,1.526,1.000
0.940,1.392,1.137,0.101,-1.464,2.577,0.398,-0.621,-2.122,-1.528,-2.061,-0.718,-0.755,0.768,1.000
-2.646,2.322,-0.827,2.525,-1.312,4.396,-1.482,1.718,1.384,0.754,-3.635,-2.332,-2.672,-1.005,1.000
0.031,-3.556,-2.296,-3.137,-0.138,2.518,-1.325,-2.927,1.508,3.811,-0.841,-0.989,0.446,0.841,0.000
0.583,3.461,1.672,0.367,-0.175,3.505,5.570,3.079,0.151,1.789,2.247,0.746,1.686,-6.348,1.000
